ID,Site,cell_counts_per_ml,rel_abund,num_wells_inoculated,num_isolates,cells_per_well,num_inoculated_wells,positive_well_med,positive_well_95pc_low,positive_well_95pc_high,taxon_positive_med,taxon_positive_95pc_low,taxon_positive_95pc_high,pure_well_med,pure_well_95pc_low,pure_well_95pc_high,taxon_pure_med,taxon_pure_95pc_low,taxon_pure_95pc_high,within_estimates,deviance,p_value
2828,FWC2,610000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
2828,FWC3,25500000.0,5.550000000000001e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,125.0,106.0,143.04999999999927,0.0,0.0,0.0,yes,,
2828,JLB,11000000.0,0.000594446,460,0,1.96,460,395.0,380.0,410.0,0.0,0.0,2.0,127.0,108.0,146.0,0.0,0.0,1.0,yes,,
2828,JLB2c,3925000.0,0.00101064,460,0,2.0,460,398.0,383.0,412.0,1.0,0.0,3.0,125.0,106.0,144.0,0.0,0.0,1.0,yes,,
2828,JLB3,14454000.0,0.0032800209999999997,460,1,2.0,460,398.0,383.0,412.0,3.0,0.0,7.0,125.0,107.0,144.0,0.0,0.0,2.0,yes,,
2828,LKB,11700000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,125.0,106.0,144.0,0.0,0.0,0.0,yes,,
2828,LKB2,10508460.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
2828,LKB3,25500000.0,5.550000000000001e-05,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,1.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
2828,Tbon2,28600000.0,0.0,460,0,2.0,460,398.0,383.0,412.0,0.0,0.0,0.0,124.0,106.0,144.0,0.0,0.0,0.0,yes,,
2828,Tbon3,18200000.0,0.0,460,0,2.0,460,398.0,383.0,411.0,0.0,0.0,0.0,124.0,106.0,143.0,0.0,0.0,0.0,yes,,
